id,title,year,rating,votes,description,genres
844,Jeździec bez głowy,1999,7.38881,239165,"Ichabod Crane ([person=29]Johnny Depp[/person]) jest nowojorskim policjantem. Przybywa on do małej osady Sleepy Hollow, by rozwiązać sprawę tajemniczych morderstw, które - jak twierdzą tamtejsi mieszkańcy - dokonywane są przez ukrywającego się w pobliskich lasach Jeźdzca bez głowy. Crane, w przeciwieństwie do mieszkańców, nie wierzy, aby w tym wypadku działały siły nadprzyrodzone. Jedną z niewielu życzliwych dla Crane'a osób jest Katrina Van Tassel ([person=3964]Christina Ricci[/person]), która pomoże mu w rozwikłaniu tej tajemniczej zagadki.[u][/u][person=3964]
[/person]",['Horror']
849,Kolekcjoner kości,1999,7.45307,191335,"Cztery  lata  temu  nowojorski  detektyw  Lincoln  Rhyme  ([person=220]Denzel Washington[/person])  był  jednym  z  najlepszych  kryminologów  w  kraju.   Wydał  kilka  książek,  które  stały  się  bestsellerami. Uległ jednak wypadkowi a obrażenia,  jakich  doznał,  okazały  się  fatalne  w  skutkach:  Lincoln  jest  sparaliżowany  od  szyi  w  dół  i  może  poruszać  tylko  palcem  jednej  ręki. Zrezygnowany  i  na  zawsze  przykuty  do  łóżka  myśli  o  samobójstwie,  dopóki  niezwykła  sprawa  nie  przywraca  mu  wiary  w  siebie.   Jego  były  partner,  detektyw  Paulie  Sellitto  prosi  go  bowiem,  by  pomógł  mu  odszukać  multimilionera,  który  wraz  z  żoną  zaginął  w  tajemniczych  okolicznościach...","['Kryminał', 'Thriller']"
5158,Donnie Darko,2001,7.70877,212505,"Tytułowy bohater, Donnie ([person=48101]Jake Gyllenhaal[/person]), jest nastolatkiem, uważanym za niezrównoważonego psychicznie. Pewnej nocy ujrzał dziwną postać: człowieka-królika, który wywabił go z domu, przez co uratował chłopakowi życie. Podczas kolejnych ""wizyt"" królik wyjawia mu, że jest przybyszem z przyszłości i pragnie zapobiec pewnym zdarzeniom. W tym celu Donnie zostaje zobligowany do wykonania różnych przedziwnych, destrukcyjnych dla otoczenia zadań. Wraz z rozwojem akcji okazuje się jednak, że nakazy przybysza nie były bezpodstawne...
Film porusza temat podróży w czasie, możliwości jego odwrócenia i zmiany wydarzeń oraz tajemnicy, jaką jest nasz umysł.
",['Dramat']
8712,Pocahontas,1995,7.4662,171732,"XVII wiek, czas wielkich odkryć i podbojów kolonialnych. Grupa ochotników z Anglii pod wodzą przebiegłego gubernatora Ratcliffe'a rusza w podróż do Nowego Świata w celu zdobycia złota. Na miejscu okazuje się, że tereny te są zamieszkałe przez Indian. Córką wodza jest piękna i ciekawa świata Pocahontas. Jeden z członków wyprawy, John Smith, zakochuje się w niej. Dzięki Pocahontas poznaje piękno przyrody, którego nie znał do tej pory. Jednak czy ich miłość przetrwa to, że pochodzą z całkiem odmiennych, wrogich światów?","['Animacja', 'Romans']"
37511,Tożsamość,2003,7.19312,65049,"W nocy, w ogromną nawałnicę, dzień przed egzekucją, wielokrotny morderca ([person=6539]Pruitt Taylor Vince[/person]) zostaje przewożony na rozmowę z sędzią ([person=54416]Holmes Osborne[/person]) w sprawie nowych dowodów. W tym samym czasie kilka innych przypadkowych osób, nie mogąc w tak wielką ulewę nigdzie dojechać zatrzymują się w małej mieścinie. Tutaj rozpoczyna się wielki koszmar. Kto zabija? Czy coś łączy tych ludzi? ",['Thriller']
545895,Uncharted,2022,6.14367,61592,"Bystry złodziej Nathan Drake ([person=1619211]Tom Holland[/person]) zostaje zwerbowany przez doświadczonego poszukiwacza skarbów Victora „Sully” Sullivana ([person=288]Mark Wahlberg[/person]), aby odzyskać fortunę utraconą przez Ferdynanda Magellana 500 lat temu.

To, co zaczyna się jako zwykły napad, zmienia się w niezwykły wyścig. Złodzieje muszą zdobyć nagrodę przed bezwzględnym Moncadą ([person=133]Antonio Banderas[/person]), który wierzy, że on i jego rodzina są prawowitymi spadkobiercami. Jeśli Nate i Sully zdołają rozszyfrować wskazówki oraz rozwiązać jedną z najstarszych zagadek świata, mogą znaleźć skarb o wartości 5 miliardów dolarów, a może nawet dawno zaginionego brata Nate'a… ale tylko wtedy, gdy nauczą się współpracować.",['Przygodowy']
714269,Legend,2015,7.11421,83922,"Oparta na faktach opowieść o narodzinach i upadku gangsterskiego  imperium braci bliźniaków Rona i Reggie’go Kray, którzy w barwnych  latach 60-tych terroryzowali Londyn. W walce o miejsce na szczycie byli  zawsze bezlitośni i nierozłączni, ich brutalność przeszła do legendy.  Jednak gdy pojawiły się wielkie pieniądze, władza i kobiety, ich drogi  zaczęły się rozchodzić. Pojawiły się odmienne pomysły na prowadzenie ""biznesu"", a w konsekwencji konflikty, na które tylko czekali ich  wrogowie.                                                                                                                                                             ","['Biograficzny', 'Gangsterski']"
725816,Legion samobójców,2016,6.10652,239645,"
Jak dobrze być złym… Zebrać drużynę złożoną z najbardziej niebezpiecznych pojmanych superprzestępców. Następnie przekazać im najpotężniejszą broń, jaką dysponuje rząd. Wreszcie wysłać ich na misję, której celem jest pokonanie tajemniczego, nieprzeniknionego bytu. Amanda Waller, oficer amerykańskiego wywiadu, doszła do wniosku, że do takiego zadania nada się jedynie zbieranina łotrów, którzy nie mają absolutnie nic do stracenia.

Co zrobi Legion Samobójców, gdy jego członkowie zorientują się, że nie zostali wybrani dlatego, iż mają szansę wygrać, ale dlatego, że nikt nie będzie ich żałował, gdy poniosą klęskę? Czy dadzą z siebie wszystko, choćby mieli zginąć, czy będą walczyć o własne przetrwanie?","['Akcja', 'Sci-Fi']"
751495,Dungeons & Dragons: Złodziejski honor,2023,7.0029,42686,"""Dungeons & Dragons: Złodziejski Honor"" przenosi bogaty świat i zabawnego ducha legendarnej gry na duży ekran w pełnej akcji przygodzie. Uroczy złodziejaszek i banda niepoprawnych poszukiwaczy przygód podejmują się epickiej kradzieży, aby odzyskać zaginiony relikt. Jednak sprawy przybierają niebezpieczny obrót, gdy wpadają w oko niewłaściwym ludziom.","['Fantasy', 'Przygodowy']"
10043044,Simona Kossak,2024,6.10853,14779,"[person=2953233]Simona Kossak[/person], córka malarza Jerzego Kossaka i wnuczka Wojciecha, pozbawiona talentu, który od pokoleń definiuje jej rodzinę, dorasta nie zaznając ciepła ze strony despotycznej matki. Gdy po studiach rzuca wszystko – dom, tradycję, społeczne konwenanse – i obejmuje posadę naukowczyni w Białowieży, zaczyna życie na własnych warunkach. Osiedla się w środku puszczy, w domu bez prądu i bieżącej wody, w otoczeniu dzikiej przyrody. Tam, na magicznym odludziu poznaje fotografa Lecha Wilczka, z którym dzieli pasje – miłość do natury i... potrzebę wolności. Ich niezwykła relacja wymyka się wszelkim schematom. Jednak wyobrażenia [person=2953233]Simony[/person] o pracy przyrodnika i pozycji młodej kobiety w świecie zdominowanym przez mężczyzn ulegają bolesnej weryfikacji. Musi stanąć w obronie nie tylko swoich ideałów, ale również świata roślin i zwierząt.","['Dramat', 'Biograficzny']"
10063927,Ministranci,2025,0.0,0,"Grupa nastoletnich ministrantów, sfrustrowana obojętną postawą dorosłych i instytucji Kościoła wobec niesprawiedliwości społecznej, postanawia wdrożyć własny, nietypowy plan odnowy moralnej. Uzbrojeni w młodzieńczy bunt i własną interpretację Pisma Świętego zakładają podsłuch… w konfesjonale, aby lepiej poznać swoich sąsiadów. Zamaskowani niczym Zorro i z ambicjami na miarę Robin Hooda, stają się sędziami w swoim osiedlowym świecie, pomagając potrzebującym i wymierzając kary za grzechy. Jednak ich misja zamienia się w niebezpieczną grę, a chłopcy, stosując własny, idealistyczny kodeks honorowy, zaczynają balansować na cienkiej granicy między dobrem a złem. Prawdziwe życie blokowiska miesza się z misją wprost z komiksów o superbohaterach, ale zamiast peleryn, bohaterowie noszą komże.","['Komedia', 'Dramat']"
5355,Edward Nożycoręki,1990,7.71393,410741,"Właściciel ogromnego zamczyska ([person=41399]Vincent Price[/person]), położonego na wzgórzu, powołuje do życia niezwykłego chłopca-cyborga, Edwarda. Zamiast dłoni ma on nożyczki, którymi posługuje się niezwykle sprawnie. Po śmierci swojego twórcy Edward ([person=29]Johnny Depp[/person]) zostaje sam w zamczysku. Pewnego dnia poznaje Peg ([person=4447]Dianne Wiest[/person]), energiczną akwizytorkę kosmetyków, która zaprasza go do swojego domu. Edward trafia na przedmieścia pobliskiego miasteczka, gdzie po pokonaniu nieufności mieszkańców, staje się ich nadwornym ogrodnikiem i fryzjerem, kreując najwymyślniejsze rzeźby i fryzury. Nikt nie próbuje się z nim zaprzyjaźnić czy choćby okazać większego zainteresowania, traktując go jak kolejny przedmiot użytkowy. Jedynie rodzina Peg okazuje mu współczucie. Wkrótce Edward poznaje śliczną córkę gospodyni, Kim ([person=94]Winona Ryder[/person]), równie wrażliwą jak on.
","['Dramat', 'Fantasy']"
31508,Potwory i spółka,2001,7.50614,218744,"Monstropolis to miasto zamieszkane przez potwory. W jego centrum znajduje się fabryka strachu Potwory i Spółka, gdzie w pocie czoła pracują: prawdziwy mistrz straszenia, James P. Sullivan, zwany Sulley, oraz jego najlepszy przyjaciel i pomocnik Mike Wazowski. Sulley i Mike co noc otwierają szafy w dziecięcych pokojach, by straszyć maluchy i przetwarzać ich krzyki na źródło energii. Wykonując swoją pracę, potwory głęboko wierzą, iż dzieci są toksyczne i niebezpieczne, a bezpośredni kontakt z nimi może mieć - nomen omen - potworne skutki. Kiedy więc mała dziewczynka o imieniu Boo trafia przypadkiem do ich świata, wybucha prawdziwa panika. Mike i Sulley robią wszystko, by odesłać Boo z powrotem do domu. Niestety okazuje się, że jest to bardziej skomplikowane, niż przypuszczali...
","['Animacja', 'Familijny', 'Komedia']"
107535,Madagaskar,2005,7.48223,404721,"Film zaczyna się spokojnie w nowojorskim ZOO, gdzie mieszkają troche zwariowane zwierzęta: Lew, Zebra, Żyrafa, Hipopotamica, Małpy, Pingwiny. Główni bohaterowie mają charakterystyczne cechy, które przejawiają się w ciągu całego filmu: Lew (Alex) - egoista, Zebra (Marty) - chęć podróżowania, Hipopotamica (Gloria) - matczyne odruchy, Żyrafa (Melman) - hipochondryk. W ZOO mają wszystkiego pod dostatkiem, a nawet więcej. Marty jednak ma dość nudy i pewnej nocy ucieka z ZOO, jego przyjaciele podążają za nim i dopadają go na Dworcu centralnym. Tam łapią ich służby porządkowe, po tym wybryku zwierzęta z ZOO wysłane są do Afryki, lecz pingwiny przejmują statek i gubią skrzynie z naszymi bohaterami. Ci docierają do wyspy Madagaskar. Spotykają tam szalone i roztańczone Lemury i uczą się żyć w dziczy gdzie nie wszystko jest takie proste, jak mogło się wydawać... U niektórych zaczynają przejawiać się pierwotne instynkty. Spotykają ich tam rózne, ciekawe perypetie....","['Animacja', 'Familijny']"
688536,Destrukcja,2015,6.86793,53079,"Odnoszący sukcesy bankier inwestycyjny Davis ([person=48101]Jake Gyllenhaal[/person]) próbuje uporać się ze śmiercią żony, którą stracił w wyniku tragicznego wypadku samochodowego. Nie pomaga mu w tym presja, którą wywiera teść ([person=3808]Chris Cooper[/person]), mimo to Davis stara się, by życie wróciło do normalnego biegu. Któregoś dnia Davis wysyła skargę na niedziałający automat z napojami i słodyczami, jaki możemy spotkać na każdym rogu. Tak zaczyna się korespondencja między nim a pracującą w firmie zajmującej się automatami Karen ([person=40570]Naomi Watts[/person]). Korespondencja, która coraz częściej zawiera wątki osobiste, wkrótce tworzy między nimi głęboką osobistą więź. Z pomocą Karen i jej piętnastoletniego syna ([person=2156552]Judah Lewis[/person]), Davis zaczyna odzyskiwać równowagę wewnętrzną, stopniowo wydostając się z bezbrzeżnej otchłani rozpaczy.","['Dramat', 'Komedia']"
817420,Dżentelmeni,2019,7.59155,87763,"Londyński półświatek obiega plotka, że Mickey Pearson ([person=2556]Matthew McConaughey[/person]), Amerykanin, który zbudował tu narkotykowe imperium, chce się wycofać z rynku. Może nie służy mu klimat albo obawia się brexitu. Grunt, że rodowici brytyjscy bandyci węszą okazję do przejęcia jego biznesu. Sypią się oferty, groźby, pochlebstwa. Niektórzy próbują szantażu albo przekupstwa. Pearson jednak najwyraźniej nie podjął jeszcze ostatecznej decyzji. By mu w tym pomóc, niektórzy bardziej niecierpliwi sięgają po broń. A pewien cwany i dowcipny dziennikarz ([person=41]Hugh Grant[/person]) szykuje przekręt, który może zmienić reguły gry. Pearson okazuje się jednak mistrzem gangsterskiej wolnej amerykanki. Zaczyna się bardzo kosztowna wojna. Ale dżentelmeni przecież nie rozmawiają o pieniądzach.","['Kryminał', 'Akcja']"
868880,Gra fortuny,2023,6.01556,21213,"Główny bohater Orson Fortune ([person=6552]Jason Statham[/person]) wraz ze swoją doborową ekipą musi stawić czoła cynicznemu i zdeprawowanemu do szpiku kości handlarzowi bronią Gregowi Simmondsowi ([person=41]Hugh Grant[/person]). Zamierza on bowiem wprowadzić na czarny rynek najnowocześniejszą technologię masowego rażenia. Genialny plan Orsona wymaga namówienia do współpracy największego gwiazdora Hollywood Danny’ego Francesco ([person=3162]Josh Hartnett[/person]), który poza ekranem nie pali się do ryzykownych misji. Fortune potrafi być jednak zabójczo przekonujący, a propozycje, które składa są z gatunku tych nie od odrzucenia. Drużyna rasowych twardzieli wkracza do gry, której stawką jest przetrwanie ludzkości.","['Komedia', 'Akcja']"
1001,Mission: Impossible,1996,7.10106,125381,"CIA dociera do informacji o podwójnym agencie, który zamierza sprzedać listę z nazwiskami wszystkich szpiegów amerykańskiego wywiadu. Władze agencji zrobią wszystko, żeby go powstrzymać. Do Pragi wysłana zostaje grupa operacyjna dowodzona przez Jima Phelpsa, której zadaniem jest zdemaskowanie zdrajcy. Niestety akcja kończy się ogromnym niepowodzeniem. O zdradę zostaje oskarżony tajny agent Ethan Hunt. Niewinny mężczyzna musi teraz zrobić wszystko, żeby oczyścić się z zarzutów i powstrzymać wroga zanim będzie za późno.",['Sensacyjny']
1217,Szczęki,1975,7.03641,107820,"Akcja filmu rozgrywa się w okolicach Amity Island, niewielkiego nadmorskiego kurortu. Wkrótce zaczyna dochodzić tam do przerażających wydarzeń. Pewnej nocy ginie młoda dziewczyna ([person=9009]Susan Backlinie[/person]). Jej zmasakrowane zwłoki zostają odnalezione na brzegu. Miejscowy szeryf, Martin Brody ([person=6724]Roy Scheider[/person]), odkrywa, że sprawcą jest rekin ludojad. O wszystkim powiadamia burmistrza ([person=8248]Murray Hamilton[/person]), który nie zgadza się na zamknięcie plaży. Nie chce wywoływać paniki, aby nie odstraszyć turystów. Gdy giną kolejne ofiary, szeryf Brody wynajmuje Quinta ([person=7383]Robert Shaw[/person]), znanego w okolicy rybaka i łowcę rekinów ([person=7383]Robert Shaw[/person]). Wraz z nim na polowanie wyrusza ichtiolog, Matt Hooper ([person=166]Richard Dreyfuss[/person]).",['Thriller']
8558,"Paryż, Teksas",1984,7.76389,13718,"Na teksańskiej pustyni, niedaleko granicy z Meksykiem, pojawia się samotny mężczyzna. Nielegalnie przekroczył granicę, i od wielu dni błąka się po okolicy. Kiedy wreszcie dociera do pierwszej amerykańskiej osady, z wyczerpania mdleje. Okazuje się, że mężczyzna ma amnezję, nie wie, kim jest i skąd przyszedł. Na podstawie odnalezionych przy nim dokumentów lekarze docierają do mieszkającego w Los Angeles Walta. Ten ze zdumieniem rozpoznaje w pacjencie swojego starszego brata, Travisa, który cztery lata wcześniej porzucił żonę i synka i wszelki słuch po nim zaginął...
",['Dramat']
9308,Rzymskie wakacje,1953,7.84389,64756,"Księżniczka Anna ([person=186]Audrey Hepburn[/person]) podróżuje po Europie. Od zawsze towarzyszy jej sztab doradców, guwernantek i lokajów. W Rzymie znużona życiem według sztywnych reguł, Anna ucieka służbie, by zasmakować normalności. Spotyka dziennikarza, Joe Bradleya ([person=8205]Gregory Peck[/person]), który oferuje jej gościnę w swym skromnym mieszkaniu.",['Komedia rom.']
